,wc
1249,0.02285299
1250,0.012162281
1251,0.010804714
1252,0.0069838716
1253,0.026103333
1254,0.0062142545
1255,0.012141598
1256,0.010741699
1257,0.0121453125
1258,0.013930907
1259,0.0046921037
1260,0.015516793
1261,0.0061893035
1262,0.009268496
1263,0.0053058853
1264,0.008064644
1265,0.013905333
1266,0.010891185
1267,0.005054838
1268,0.0100863855
1269,0.01177439
1270,0.011369147
1271,0.010719291
1272,0.011398504
1273,0.020399904
1274,0.008816973
1275,0.008973459
1276,0.01561118
1277,0.009496231
1278,0.007955146
1279,0.014117883
1280,0.009057384
1281,0.008439425
1282,0.008622868
1283,0.01043116
1284,0.005590682
1285,0.007726432
1286,0.0048327176
1287,0.007563969
1288,0.006741777
1289,0.0072765676
1290,0.018161349
1291,0.009867057
1292,0.009068423
1293,0.009180145
1294,0.009560635
1295,0.010774454
1296,0.010919448
1297,0.006954399
1298,0.0053073866
1299,0.00774006
1300,0.0075941756
1301,0.013735527
1302,0.005356487
1303,0.0056579206
1304,0.0045299754
1305,0.008697677
1306,0.0073429514
1307,0.015716406
1308,0.0033081528
1309,0.0073320605
1310,0.0066799894
1311,0.010080655
1312,0.004769653
1313,0.009822534
1314,0.0069588516
1315,0.008378093
1316,0.009586741
1317,0.0073981173
1318,0.005105558
1319,0.0058933627
1320,0.009159197
1321,0.00783061
1322,0.0077015646
1323,0.004129559
1324,0.007472056
1325,0.00827921
1326,0.008303538
1327,0.0047766203
1328,0.005059178
1329,0.0075390134
1330,0.008251253
1331,0.010813749
1332,0.00986866
1333,0.0045218673
1334,0.004545858
1335,0.007960721
1336,0.010627325
1337,0.0050548017
1338,0.0077405637
1339,0.0069415076
1340,0.008212245
1341,0.008250924
1342,0.0048744613
1343,0.00782608
1344,0.0036211899
1345,0.0045329593
1346,0.0047546932
1347,0.005994154
1348,0.0065845856
1349,0.005148925
1350,0.009393018
1351,0.0074091395
1352,0.0050210217
1353,0.0073508155
1354,0.005086719
1355,0.0092592565
1356,0.008597949
1357,0.0053671533
1358,0.0029080221
1359,0.008023005
1360,0.0064140987
1361,0.0043265875
1362,0.0065325284
1363,0.0023946771
1364,0.0062385695
1365,0.004846801
1366,0.0064312285
1367,0.0042964593
1368,0.0056530554
1369,0.005063452
1370,0.0051567955
1371,0.0070625106
1372,0.004229554
1373,0.0058480585
1374,0.0038705207
1375,0.0060732253
1376,0.004814472
1377,0.0056584235
1378,0.005496503
1379,0.0032548206
1380,0.005454166
1381,0.0072952956
1382,0.005116784
1383,0.005408074
1384,0.002778221
1385,0.0069920076
1386,0.005240433
1387,0.012346173
1388,0.012172861
1389,0.008365681
1390,0.0062196925
1391,0.0052214805
1392,0.008259894
1393,0.0067860074
